사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
44409,9호선,614,증미,0,0,2131,676,6614,3437,17088,7352,17077,28759,9572,12353,7726,7320,8071,5942,7725,6929,7955,7431,7933,6996,8093,8334,8939,8695,14640,10041,25109,18233,8398,16148,5030,7975,4618,6919,2275,5156,538,2536,0,0,0,0,0,0,0,0
44409,9호선,615,등촌,2,0,4940,761,12930,3805,34297,6198,42168,16611,20288,10972,14944,9445,14351,10425,14966,11042,13767,11646,13123,12271,12711,14748,13309,17137,14312,24685,16744,39563,8756,31792,6250,17401,5393,13163,3561,11628,807,5100,0,0,0,0,0,0,0,0
44409,9호선,616,염창,6,1,10293,755,22456,4913,60940,7390,68194,17969,36027,10296,21422,8961,18453,9706,19487,12149,17733,12682,15249,13948,14018,18127,14845,20846,17994,35870,19585,62697,10391,53413,8049,31895,6924,26093,4437,23543,1003,9083,0,65,0,0,0,0,0,0
44409,9호선,617,신목동,0,0,1757,394,5060,1963,14211,2455,14575,4817,6877,2389,4462,2019,4043,2409,4142,2633,3979,3011,3584,2945,3410,3350,4218,4689,4617,6569,4949,12657,2467,10272,1558,5054,1396,5126,1336,4344,272,1588,1,15,0,0,0,0,0,0
44409,9호선,618,선유도,2,0,1615,1237,4702,4638,16402,11994,19595,32855,9030,16208,6347,6490,6858,6437,7745,6295,7216,7308,7370,6854,8083,7310,9605,7739,18301,9924,32389,18836,11867,14201,6503,7327,5335,6469,3631,5164,936,2093,0,0,0,0,0,0,0,0
44409,9호선,619,당산,18,0,7288,1116,14909,5809,40761,13549,47766,34652,27459,21066,20326,13587,19995,14539,21789,15984,20531,17513,19653,17052,19572,19137,20637,22489,27070,35320,39347,57640,20571,40631,15252,25251,14818,23234,9777,19727,2267,8290,3,140,0,0,0,0,0,0
44409,9호선,620,국회의사당,1,0,665,1276,1346,7554,3129,34466,4962,117500,4363,51398,5464,17215,8582,13006,8436,10997,11009,11651,14577,9330,16280,7569,19108,6596,53650,7027,90636,6635,28887,4567,17032,2686,14176,2304,7510,1925,1518,788,0,2,0,0,0,0,0,0
44409,9호선,621,여의도,4,0,2334,1727,3568,18009,7233,102291,8951,126965,8821,50115,10296,21989,14812,22682,15761,22226,18675,22883,21690,19572,27716,17702,38472,15912,102754,16921,124013,20308,54037,12656,40663,6788,27664,5812,12852,4738,2039,1603,0,118,0,0,0,0,0,0
44409,9호선,622,샛강,7,0,887,907,1709,3920,4029,13123,5082,30533,3613,12461,3750,6462,4436,5950,4767,5149,5102,5366,5887,5147,6683,4484,8653,4735,15248,6331,26192,8388,9614,4909,6354,2974,6020,2329,3811,2118,807,938,0,11,0,0,0,0,0,0
44409,9호선,623,노량진,256,2,14783,1838,21028,14538,52005,43998,77153,58165,42103,30881,27134,21380,25653,20877,29207,27824,31531,29981,26645,24211,25807,28109,29329,31618,40873,45823,50118,70653,26019,48040,24101,31535,33555,31082,32728,25234,2224,11014,2,386,0,0,0,0,0,0
44409,9호선,624,노들,8,1,3366,231,4546,1443,13159,1899,17251,3378,9662,2555,6494,2743,5469,2981,5614,3558,5652,3712,4959,3833,4291,5402,4495,6206,4843,8520,4991,15292,3207,10536,2483,6242,2199,5685,1747,4302,475,1950,0,1,0,0,0,0,0,0
44409,9호선,625,흑석(중앙대입구),5,0,3049,1101,5194,5826,13524,10086,17069,13650,11771,10685,9665,8751,9536,7270,9917,8539,9335,9658,9783,8234,10747,10025,13010,10989,16380,14153,12812,21993,6714,14564,5802,9603,5394,8083,4405,7182,819,2912,0,1,0,0,0,0,0,0
44409,9호선,626,동작(현충원),8,0,1002,451,1512,1543,4550,1496,5313,2783,3352,1855,2261,1591,2292,1402,2377,1332,2310,1546,1984,1568,1970,1669,2712,1893,2786,2385,3809,4306,1734,3052,1346,1788,1163,1740,888,1466,235,627,2,433,0,0,0,0,0,0
44409,9호선,627,구반포,0,0,389,235,1269,1554,2990,2869,3831,5789,2753,4641,2562,3306,2764,3230,3005,3374,3261,3541,3387,3058,3663,3525,4209,3343,5160,3811,6763,5802,3569,3948,2550,2020,1999,1835,1444,1920,180,783,0,16,0,0,0,0,0,0
44409,9호선,628,신반포,2,0,359,671,1589,6283,4450,5637,5441,7922,3894,5069,3039,3662,3257,2663,3582,2949,3943,3910,3567,3236,5021,3528,8728,3574,8401,4199,7091,6972,4041,4502,2823,2695,2627,2350,1797,2153,352,916,0,1,0,0,0,0,0,0
44409,9호선,629,고속터미널,15,0,1887,1263,4414,11394,13060,14779,16210,23683,12909,24766,11109,23141,12735,24113,15332,24097,15961,25163,17367,24633,19510,24851,23228,26116,26252,28609,27156,36386,22324,22926,20381,13714,15809,11805,12478,9626,2659,3227,1,4,0,0,0,0,0,0
44409,9호선,630,사평,0,0,843,165,2653,1555,7606,4225,8630,6472,5593,3406,4016,2764,4227,3014,4382,3460,4192,3920,3809,4129,4843,3881,5634,5299,5998,6663,6338,9712,3811,7497,2408,3908,1687,3527,1611,3412,220,1136,0,1,0,0,0,0,0,0
44409,9호선,631,신논현,8,0,2177,1418,11032,13644,25972,35695,36214,78433,23293,89082,21396,47845,26092,38667,31246,38746,33601,43936,36529,39671,42033,36328,50526,38782,69296,45407,97035,66180,67667,37924,49845,19878,53332,17124,33885,12674,4532,6109,0,396,0,0,0,0,0,0
44409,공항철도 1호선,645,서울역,84,0,1964,499,1868,6927,8289,11914,9343,17668,6594,13120,6811,10930,7681,10243,10040,10742,10850,9184,8723,8232,12277,9389,13586,9539,17030,10739,22047,13555,14717,10486,9914,6222,12009,5798,7492,3943,2759,1433,1,731,0,0,0,0,0,0
44409,공항철도 1호선,646,공덕,5,1,1101,169,1698,1289,4407,3201,4393,7992,2481,4574,1793,2731,1917,2548,2213,2696,2350,2884,2022,2619,2282,3046,2762,3413,4376,4859,7207,8034,3303,5480,2500,2895,2377,2822,1521,2726,363,1142,26,405,0,0,0,0,0,0
44409,공항철도 1호선,647,홍대입구,103,3,2195,336,3385,2722,7337,5277,9574,18467,6429,17517,5306,13099,6439,15589,8090,18680,10033,19542,11407,16116,13468,15742,16126,15662,22736,17264,28863,22053,21223,13779,20463,6540,23057,6018,16272,5562,3053,2965,140,628,0,0,0,0,0,0
44409,공항철도 1호선,648,디지털미디어시티,53,14,2667,559,5729,4585,14864,22087,16091,71714,9743,32956,6795,12768,6727,8354,7791,9046,8362,8867,8515,7514,9983,7580,14056,8172,33822,11428,74227,19297,26932,12953,14973,7179,12537,6489,7960,5168,1782,2405,109,671,1,2,0,0,0,0
44409,공항철도 1호선,649,마곡나루(서울식물원),3,1,1607,776,3752,9361,9646,15978,10687,39056,5216,16537,3343,5643,3946,3740,4629,3884,4346,4105,4178,3897,5609,4002,10715,4492,29052,6990,32692,12044,12214,7943,7082,4807,5818,4388,3382,4053,954,1603,116,1163,0,0,0,0,0,0
44409,공항철도 1호선,650,김포공항,16,1,1576,1647,2770,10785,6146,19538,12469,19338,16594,11288,15193,9485,22696,9726,18984,10282,19808,12403,20036,12673,23669,10657,15863,10484,21813,12524,34027,12507,22792,7706,22754,4356,25390,1815,18321,1373,3965,691,46,247,0,0,0,0,0,0
44409,공항철도 1호선,651,계양,5,0,6987,461,17820,2613,43266,3417,37522,5002,19135,4088,12319,3511,11018,4024,10776,5087,9223,6003,7514,6865,7106,8421,7659,11410,8056,18135,6988,35294,4133,34745,2945,18534,2582,17592,1616,14659,518,7077,64,1407,0,0,0,0,0,0
44409,공항철도 1호선,652,검암,471,10,5755,379,12664,1842,28423,6488,22016,13497,11712,4925,7715,3514,7803,3606,7118,4305,5860,4585,5640,4804,5128,5586,6333,7159,7235,11272,12450,22235,4027,23759,3164,11605,2661,10722,1622,9774,496,5043,92,1470,0,0,0,0,0,0
44409,공항철도 1호선,653,청라국제도시,72,0,3060,132,13037,4101,25630,6791,15403,14335,7800,5199,6041,2776,6356,3021,6271,4033,5676,4220,4843,4074,5145,4870,7296,6797,10391,8405,16935,18585,5107,21212,3384,10806,2863,9212,2444,8496,548,3827,68,872,0,0,0,0,0,0
44409,공항철도 1호선,654,운서,20,2,5128,420,10262,5244,17525,8431,17486,11839,7989,7445,8368,4591,8545,5480,9264,6051,7461,6625,7373,6914,7598,8012,9787,9248,12949,10682,10550,20280,5665,16009,5433,11403,4856,9858,3124,9561,736,5064,58,1177,0,0,0,0,0,0
44409,공항철도 1호선,655,공항화물청사,3,0,408,520,1091,6889,1563,13423,2235,17145,1830,3313,552,1800,739,2785,964,3030,1269,1379,1850,886,2668,762,4435,1383,8647,1417,15432,992,3790,961,2406,1486,2703,918,2411,244,598,156,1,29,0,0,0,0,0,0
44409,공항철도 1호선,656,인천공항1터미널,0,0,1003,2037,1491,5021,3553,11089,5398,16203,4615,4687,2180,5860,3128,7412,3712,9767,4761,6826,5669,7190,8845,6122,9023,5015,12234,7097,16313,3287,7328,2044,5566,2889,5281,1912,3232,1095,663,613,2,281,0,0,0,0,0,0
44409,공항철도 1호선,657,인천공항2터미널,0,0,1067,1330,1251,4335,2148,8483,3632,8275,3573,2771,1326,3049,1526,5374,1884,5780,2656,3209,3786,3757,7365,3590,6879,3749,9225,4255,9549,1526,4664,1006,3006,998,2478,1143,1217,495,341,281,0,187,0,0,0,0,0,0
44409,공항철도 1호선,658,영종,5,0,1971,95,5919,1615,9921,2277,6378,3573,5094,2519,4432,2513,4778,3234,4509,3491,4212,3443,3616,4516,4044,4123,4203,4240,4487,6436,3401,6424,2436,9642,2126,5286,1814,4960,1231,4012,367,2783,47,636,0,0,0,0,0,0
44409,9호선2~3단계,632,언주,0,0,1006,892,2255,7231,5689,17259,7451,51989,7052,36680,7011,16618,8534,9938,9922,9593,9423,11154,11506,9404,13140,9174,16583,8437,31562,9082,47921,10999,22215,8350,12028,5592,10044,5234,7245,4028,1358,1634,0,101,0,0,0,0,0,0
44409,9호선2~3단계,633,선정릉,0,0,865,1251,3411,6604,7303,15395,8114,47728,6184,37800,5445,15763,6116,9971,7336,9168,8011,9681,8581,8823,9680,7626,12924,8104,23816,9023,43496,11699,24025,8712,12515,5681,10814,5478,8167,4282,1297,1671,0,24,0,0,0,0,0,0
44409,9호선2~3단계,634,삼성중앙,0,0,643,540,2080,3750,4122,12202,5521,31655,4559,24683,3967,9374,4601,5732,5170,5300,6060,6529,6759,5027,7335,5598,9052,5710,19309,6382,30768,9367,14132,6103,7740,3880,6898,3185,4090,2561,644,1206,0,3,0,0,0,0,0,0
44409,9호선2~3단계,635,봉은사,0,0,1451,1145,4394,10702,7232,29807,8611,74885,6748,52583,7303,22977,10221,20238,12679,20182,15768,20688,17256,18765,20760,15813,28184,14306,47998,15472,72383,16519,36346,10835,26210,5491,21611,4995,10791,3580,1173,1269,0,0,0,0,0,0,0,0
44409,9호선2~3단계,636,종합운동장,0,0,978,195,2986,2052,7182,4318,7860,9543,5905,6724,4165,3833,4199,3666,4862,4174,4912,4892,4522,4253,4995,4583,6047,4957,7661,7444,10575,12116,5781,8565,4219,4644,4769,4282,3258,3330,554,1244,0,6,0,0,0,0,0,0
44409,9호선2~3단계,637,삼전,7,0,3864,362,6187,2616,16394,3406,24240,9720,16679,7154,8784,5237,7658,5153,8173,6144,8237,6305,7140,6489,7163,7525,7611,8800,8591,13499,11203,22093,5918,19097,4581,10440,4135,10430,3733,8633,699,4364,0,139,0,0,0,0,0,0
44409,9호선2~3단계,638,석촌고분,1,0,2363,239,4689,1843,13124,4046,21096,12339,13372,8214,7753,5254,7008,4625,7350,5556,7257,6273,6432,5609,6278,7048,7400,7671,8796,10416,11743,20038,5181,15036,4125,9984,4131,8769,2911,6401,458,2964,0,12,0,0,1,1,0,0
44409,9호선2~3단계,639,석촌,0,0,2672,183,7182,2003,18643,4494,23825,10105,16878,9832,9838,6450,9110,6630,9935,7370,9867,7926,9111,7699,9081,7927,10396,10344,11700,14596,14135,23296,8519,19535,7000,10739,7553,10353,5803,9013,857,2978,2,31,0,0,0,0,0,0
44409,9호선2~3단계,640,송파나루,0,0,1555,91,3225,1635,9731,3425,13764,9157,9406,6460,5397,4479,5162,6380,5607,7383,5891,8018,5581,6476,5953,6366,6418,8830,7678,10965,10949,16382,5476,12798,5264,5657,5455,5454,3681,5085,436,2036,0,62,0,0,0,0,0,0
44409,9호선2~3단계,641,한성백제,0,0,756,197,2461,884,5905,1584,6795,5007,4272,4091,2871,2526,2651,2158,2996,2335,3026,2707,2759,2774,2996,2630,3366,3098,4458,4135,6231,6811,2725,5412,2134,3038,1835,2691,1451,2402,252,1241,0,26,0,0,0,0,0,0
44409,9호선2~3단계,642,올림픽공원(한국체대),7,0,1460,612,5917,4291,12617,4989,14383,10400,10343,6631,6280,4961,6175,4683,7227,5747,6645,6273,5775,5893,6322,7015,8596,7192,11035,10786,13412,15971,6929,12199,4779,8240,4661,7466,2750,7491,498,2099,0,76,0,0,0,0,0,0
44409,9호선2~3단계,643,둔촌오륜,0,0,198,276,805,2466,3137,2486,3330,2023,1787,681,1068,602,904,614,1014,736,1073,775,1243,815,1770,1030,3302,1159,1981,1744,1973,2689,670,2046,411,1125,357,1052,195,1178,51,404,0,16,0,0,0,0,0,0
44409,9호선2~3단계,644,중앙보훈병원,6,0,2364,647,10516,6340,31693,10908,31398,18922,20532,12825,16281,11957,15511,7410,13176,9431,9420,12542,13558,10117,15274,9039,14013,8541,16645,13146,11311,24571,4521,21409,3084,10911,2409,10863,1965,10069,397,2424,0,266,0,0,0,0,0,0
44409,우이신설선,702,북한산우이,6,1,1264,754,2410,3103,7498,4301,7868,7163,4944,6987,3877,7148,3995,5685,5396,4802,5533,4306,5930,3862,5765,3749,6795,3727,5867,3796,5467,5168,2789,4567,1984,2653,1171,2405,780,1909,221,709,0,77,0,0,0,0,0,0
44409,우이신설선,703,솔밭공원,0,0,1414,472,3435,1507,8381,1398,8607,2109,5728,2134,4172,2431,3629,2484,3563,2861,3155,3037,2896,3195,2743,3659,3159,4123,2488,4689,2304,7162,1610,6485,919,4013,645,3223,529,2515,205,1272,0,12,0,0,0,0,0,0
44409,우이신설선,704,4.19민주묘지,2,1,1045,671,3134,1132,7422,1677,8079,4029,5308,3979,4638,3362,4321,3347,4553,3443,4272,3490,3994,3486,4653,3726,4666,4236,4381,5059,3755,6585,2492,6822,1677,3920,1197,3199,728,2476,190,1282,0,3,0,0,0,0,0,0
44409,우이신설선,705,가오리,6,1,2256,346,5565,1256,14051,2749,14744,5237,9431,3755,7062,4017,6350,4069,5676,4801,5643,4722,5052,5056,4922,5871,4808,7656,4869,8387,4070,12680,2767,11927,1794,6488,1212,5696,852,4267,167,2108,0,8,0,0,0,0,0,0
44409,우이신설선,706,화계,5,0,2207,508,3633,1384,10173,2038,12733,4241,7430,3682,5332,3477,4753,3309,5107,3931,4539,3989,4183,3692,4180,4670,4049,5447,3658,6286,3298,9249,2663,8580,1547,4820,1141,4008,684,3012,234,1430,5,10,0,0,0,0,0,0
44409,우이신설선,707,삼양,1,0,1218,209,2707,812,5630,1356,6569,3177,4323,2459,3415,2554,3084,2355,2886,2546,2798,2602,2660,2894,2526,3703,2569,4289,2341,4149,2227,6221,1482,5146,1007,2862,747,2610,405,1746,144,726,0,1,0,0,0,0,0,0
44409,우이신설선,708,삼양사거리,1,1,1715,337,2699,1070,5908,2128,7684,4201,5287,3374,4263,2962,3579,3192,4097,3343,3649,3547,3403,3525,3385,4194,3203,4616,3057,4840,3165,7167,2370,5848,1492,3094,1190,2523,744,1548,223,947,1,1,0,0,0,0,0,0
44409,우이신설선,709,솔샘,8,1,2215,235,7807,1080,22906,2533,23866,3759,12444,2742,8476,3102,6994,3438,7246,4237,6603,4577,5460,4894,5208,6573,5056,8392,4400,10938,3827,20705,2356,18372,1741,9586,1475,8504,1061,6860,270,2408,0,0,0,0,0,0,0,0
44409,우이신설선,710,북한산보국문,6,3,1826,561,5690,2081,16844,3644,20565,6729,12873,5389,9063,4352,8022,4560,8124,5144,7523,5454,6915,5782,7070,7201,7354,8769,7379,11716,7301,18526,4083,15588,2911,9656,2513,8208,1763,6714,682,2631,1,3,0,0,0,0,0,0
44409,우이신설선,711,정릉,1,0,1919,412,4813,1579,11155,3029,14877,5240,10234,3651,7362,3465,6530,3723,6598,4169,6090,4245,5386,4782,5253,5861,5434,6980,5784,9038,6161,13715,3349,10596,2235,6049,1734,5136,1178,3639,343,1583,0,0,0,0,0,0,0,0
44409,우이신설선,712,성신여대입구(돈암),2,0,640,379,995,1112,2958,3301,5002,6749,3491,5699,3655,5175,3930,5172,4402,5650,4377,6212,4467,5788,4789,5650,5491,6284,6402,6854,7771,8525,5058,5239,4298,2612,5127,2045,3637,1614,534,690,0,2,0,0,0,0,0,0
44409,우이신설선,713,보문,0,0,395,194,701,1082,1650,2253,2864,4097,2526,2654,1985,1868,2042,1759,2100,1744,2069,1984,2242,1917,2440,2079,2612,2137,3123,2391,3670,2956,1875,1893,1267,1435,1074,1240,873,978,276,402,0,9,0,0,0,0,0,0
44409,우이신설선,714,신설동,35,1,1038,800,1043,1852,1210,3928,1943,10990,1542,6600,1643,3464,2038,2605,2172,2210,2394,2366,2679,2153,3686,1757,4110,1811,5883,1661,8452,1891,3907,1042,2369,766,2211,658,1455,580,317,450,0,100,0,0,0,0,0,0
