"@timestamp","@version","@version.keyword","_id","_index","_score","_type",client,"client.keyword","hashtags.indices","hashtags.text","hashtags.text.keyword","in-reply-to",message,"message.keyword",retweeted,source,"source.keyword",urls,"urls.keyword",user,"user.keyword","user_mentions.id","user_mentions.id_str","user_mentions.id_str.keyword","user_mentions.indices","user_mentions.name","user_mentions.name.keyword","user_mentions.screen_name","user_mentions.screen_name.keyword"
"Nov 1, 2021 @ 22:02:49.000",1,1,tTCY23wBtA8X4oc1eYk3,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/cutesexykpop/status/1455158386379694090","http://twitter.com/cutesexykpop/status/1455158386379694090","-","-",cutesexykpop,cutesexykpop,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 22:02:19.000",1,1,tDCY23wBtA8X4oc1BIkB,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/fam_semen/status/1455158260324052994","http://twitter.com/fam_semen/status/1455158260324052994","-","-","fam_semen","fam_semen","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 22:00:43.000",1,1,szCW23wBtA8X4oc1jYmS,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/hfnkoo/status/1455157858241171467","http://twitter.com/hfnkoo/status/1455157858241171467","-","-",hfnkoo,hfnkoo,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 22:00:20.000",1,1,sjCW23wBtA8X4oc1NYkP,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra",false,"http://twitter.com/Queens_TP/status/1455157763164688388","http://twitter.com/Queens_TP/status/1455157763164688388","-","-","Queens_TP","Queens_TP","1,368,799,662,065,344,512",1368799662065344512,1368799662065344512,"3, 13","VXV Global","VXV Global",VXVGlobal,VXVGlobal
"Nov 1, 2021 @ 21:59:31.000",1,1,sTCV23wBtA8X4oc1dImg,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/MaMANGPOR_/status/1455157556817453059","http://twitter.com/MaMANGPOR_/status/1455157556817453059","-","-","MaMANGPOR_","MaMANGPOR_","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 21:58:34.000",1,1,sDCU23wBtA8X4oc1lont,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/ggukpriya/status/1455157318589423629","http://twitter.com/ggukpriya/status/1455157318589423629","-","-",ggukpriya,ggukpriya,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 21:57:31.000",1,1,rzCT23wBtA8X4oc1n4kL,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","Tonight I'm free⭐ l'm with joongie, he's beside me and l'm confused about watching a horror movie or korean bl🥺 Ple… https://t.co/tUaYRfDSex","Tonight I'm free⭐ l'm with joongie, he's beside me and l'm confused about watching a horror movie or korean bl🥺 Ple… https://t.co/tUaYRfDSex",false,"http://twitter.com/Oceanmarzt/status/1455157051978502148","http://twitter.com/Oceanmarzt/status/1455157051978502148","https://twitter.com/i/web/status/1455157051978502148","https://twitter.com/i/web/status/1455157051978502148",Oceanmarzt,Oceanmarzt,"-","-","-","-","-","-","-","-"
"Nov 1, 2021 @ 21:54:42.000",1,1,rjCR23wBtA8X4oc1ConY,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","1,455,155,300,789,469,184","@blackanorak also i love train to Busan but it's a straight up zombie movie! it's just a gang of survivors beating… https://t.co/p5eWwpdphb","@blackanorak also i love train to Busan but it's a straight up zombie movie! it's just a gang of survivors beating… https://t.co/p5eWwpdphb",false,"http://twitter.com/punished3liza/status/1455156343451443200","http://twitter.com/punished3liza/status/1455156343451443200","https://twitter.com/i/web/status/1455156343451443200","https://twitter.com/i/web/status/1455156343451443200",punished3liza,punished3liza,"789,106,745,826,222,080",789106745826222080,789106745826222080,"0, 12","loud bonehead music enjoyer","loud bonehead music enjoyer",blackanorak,blackanorak
"Nov 1, 2021 @ 21:53:24.000",1,1,rTCP23wBtA8X4oc13IlL,"kmovie_short","-","_doc","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","-","-","-","-","need a good korean horror/thriller movie to watch letterboxd here we go","need a good korean horror/thriller movie to watch letterboxd here we go",false,"http://twitter.com/w4ngnan69/status/1455156018615226368","http://twitter.com/w4ngnan69/status/1455156018615226368","-","-",w4ngnan69,w4ngnan69,"-","-","-","-","-","-","-","-"
"Nov 1, 2021 @ 21:52:41.000",1,1,rDCP23wBtA8X4oc1MYm8,"kmovie_short","-","_doc","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","-","-","-","-","lisa manoban sana leading lady hahaha","lisa manoban sana leading lady hahaha",false,"http://twitter.com/lyiadawn/status/1455155835156324358","http://twitter.com/lyiadawn/status/1455155835156324358","-","-",lyiadawn,lyiadawn,"-","-","-","-","-","-","-","-"
"Nov 1, 2021 @ 21:52:22.000",1,1,qzCO23wBtA8X4oc16Il9,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","1,455,155,485,301,116,928","inspired by this korean movie.
https://t.co/DRIozlPLaj","inspired by this korean movie.
https://t.co/DRIozlPLaj",false,"http://twitter.com/suppliernisunoo/status/1455155756915777543","http://twitter.com/suppliernisunoo/status/1455155756915777543","https://vt.tiktok.com/ZSejcB95G","https://vt.tiktok.com/ZSejcB95G",suppliernisunoo,suppliernisunoo,"-","-","-","-","-","-","-","-"
"Nov 1, 2021 @ 21:52:07.000",1,1,qjCO23wBtA8X4oc1rYkS,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @jjkarmaa: when the universe permits he would really be a great actor","RT @jjkarmaa: when the universe permits he would really be a great actor",false,"http://twitter.com/Zashikibutafan/status/1455155692810039297","http://twitter.com/Zashikibutafan/status/1455155692810039297","-","-",Zashikibutafan,Zashikibutafan,"1,016,867,234",1016867234,1016867234,"3, 12","⛓","⛓",jjkarmaa,jjkarmaa
"Nov 1, 2021 @ 21:52:06.000",1,1,qTCO23wBtA8X4oc1qon3,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/Vv06830435/status/1455155690574544899","http://twitter.com/Vv06830435/status/1455155690574544899","-","-",Vv06830435,Vv06830435,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 21:50:58.000",1,1,qDCN23wBtA8X4oc1oIlT,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/Clarastephaanie/status/1455155404732715016","http://twitter.com/Clarastephaanie/status/1455155404732715016","-","-",Clarastephaanie,Clarastephaanie,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 21:50:57.000",1,1,pzCN23wBtA8X4oc1nInf,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra",false,"http://twitter.com/GreenHe65289142/status/1455155400928423936","http://twitter.com/GreenHe65289142/status/1455155400928423936","-","-",GreenHe65289142,GreenHe65289142,"1,368,799,662,065,344,512",1368799662065344512,1368799662065344512,"3, 13","VXV Global","VXV Global",VXVGlobal,VXVGlobal
"Nov 1, 2021 @ 21:50:31.000",1,1,pjCN23wBtA8X4oc1OIk3,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/AtiNurh64115829/status/1455155292782546944","http://twitter.com/AtiNurh64115829/status/1455155292782546944","-","-",AtiNurh64115829,AtiNurh64115829,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 21:49:58.000",1,1,pTCM23wBtA8X4oc1tYk1,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/freedom_loverAN/status/1455155152298463241","http://twitter.com/freedom_loverAN/status/1455155152298463241","-","-","freedom_loverAN","freedom_loverAN","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 21:49:51.000",1,1,pDCM23wBtA8X4oc1mIlJ,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/KookSweetNoona/status/1455155121269010437","http://twitter.com/KookSweetNoona/status/1455155121269010437","-","-",KookSweetNoona,KookSweetNoona,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 21:49:45.000",1,1,ozCM23wBtA8X4oc1gInr,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/jungkookwbts/status/1455155096120070153","http://twitter.com/jungkookwbts/status/1455155096120070153","-","-",jungkookwbts,jungkookwbts,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
